,Unnamed: 0,course_code,course_class,Rd1_TF,Rd1_rate,Rd2_TF,Rd2_rate,Rd3_TF,Rd3_rate
364,3.0,DOS3701,SA2,True,0.4285714285714285,True,0.1875,True,0.2142857142857142
365,4.0,DOS3702,SA1,True,0.4888888888888889,True,0.3076923076923077,True,0.2222222222222222
366,5.0,DOS3703,SA1,True,0.5454545454545454,True,0.2,True,0.125
367,6.0,DOS3703,SA2,True,0.68,True,0.3333333333333333,True,0.3333333333333333
368,7.0,DOS3704,SA1,True,0.7567567567567568,True,0.2,True,0.375
369,8.0,DOS3714,SA1,True,0.4,True,0.05,True,0.0526315789473684
370,9.0,DOS3811,SA1,True,0.84,True,0.4545454545454545,False,1.3333333333333333
371,10.0,DOS4715,SA1,True,0.4,True,0.3684210526315789,True,0.4615384615384615
372,11.0,DOS4811,SA1,False,1.1428571428571428,False,2.0,False,2.6666666666666665
373,12.0,DOS4811,SA2,False,1.542857142857143,,,False,inf
374,13.0,DOS4813,SA1,True,0.86,True,0.7777777777777778,True,1.0
375,1.0,DSA1101,L1,False,1.489795918367347,False,5.153846153846154,False,6.133333333333334
376,2.0,DSA2101,L1,False,1.2718446601941749,False,2.2142857142857144,False,2.3
377,1.0,DSA2102,L1,True,0.9726027397260274,True,0.4,True,0.6388888888888888
378,3.0,DSA3101,L1,True,0.6274509803921569,True,0.3157894736842105,True,0.4615384615384615
379,2.0,DSA3102,L1,False,1.9655172413793105,True,0.6987951807228916,True,0.4
380,4.0,DSA3362,L1,False,1.1333333333333333,False,1.2857142857142858,True,0.6
381,5.0,DSA4211,L1,True,0.6193181818181818,True,0.2112676056338028,True,0.2631578947368421
382,6.0,DSA4262,L1,True,0.4888888888888889,True,0.8571428571428571,False,1.3333333333333333
383,7.0,DSA4263,L1,False,3.0,False,25.0,False,5.75
384,8.0,DSA4265,L1,False,4.428571428571429,False,19.0,False,14.0
385,9.0,DSA4288,L1,True,0.04,,,,
386,10.0,DSA4288M,L1,True,0.02,True,0.0204081632653061,,
387,11.0,DSA4288S,L1,True,0.0408163265306122,,,,
388,3.0,DSE4101,L1,True,0.74,True,0.7142857142857143,True,0.2307692307692307
389,4.0,DSE4211,L1,False,1.1714285714285717,True,0.92,True,0.6
390,,DSE4231,E1,,,True,0.8,False,1.6
391,,DTK1234,L1,,,True,0.2704081632653061,False,3.5
392,16.0,EC1101E,L1,True,0.1954887218045112,True,0.2331838565022421,True,0.4825581395348837
393,17.0,EC1101E,L2,True,0.0821428571428571,True,0.1653846153846153,True,0.2073732718894009
394,1.0,EC2101,L1,True,0.6465753424657534,True,0.2805755395683453,True,0.7575757575757576
395,2.0,EC2102,L1,True,0.5078125,True,0.3538461538461538,True,0.4827586206896552
396,3.0,EC2104,L1,True,0.8057142857142857,True,0.1666666666666666,True,0.8823529411764706
397,4.0,EC2205,L1,True,0.293103448275862,True,0.4545454545454545,True,0.36
398,5.0,EC2303,L1,True,0.3189189189189189,True,0.0692307692307692,True,0.3388429752066115
399,6.0,EC2374,L1,True,0.4,True,0.6956521739130435,True,0.875
400,7.0,EC2383,L1,True,0.0714285714285714,True,0.0952380952380952,True,0.0625
401,8.0,EC3101,L1,True,0.9227272727272728,True,0.7,False,1.3333333333333333
402,9.0,EC3102,L1,True,0.9333333333333332,True,0.8,False,1.6666666666666667
403,10.0,EC3303,L1,True,0.5813953488372093,True,0.0721649484536082,True,0.247191011235955
404,11.0,EC3304,L1,True,0.3842105263157894,True,0.0689655172413793,True,0.0648148148148148
405,12.0,EC3312,L1,True,0.2133333333333333,True,0.1129032258064516,True,0.1016949152542373
406,13.0,EC3332,L1,True,0.48,True,0.2037037037037037,True,0.2325581395348837
407,14.0,EC3333,L1,True,0.5,True,0.1818181818181818,True,0.1521739130434782
408,15.0,EC3342,L1,True,0.28,True,0.0512820512820512,True,0.054054054054054
409,16.0,EC3343,L1,True,0.4444444444444444,True,0.1568627450980392,True,0.2045454545454545
410,17.0,EC3351,L1,True,0.2888888888888888,True,0.0588235294117647,True,0.064516129032258
411,1.0,EC3361,L1,True,0.08,,,True,0.0212765957446808
412,2.0,EC3391,L1,True,0.4,True,0.1,True,0.1111111111111111
413,3.0,EC3394,L1,True,0.06,True,0.0625,True,0.0222222222222222
414,4.0,EC3396,E1,True,0.76,True,0.5555555555555556,False,1.4
415,5.0,EC4301,E1,True,0.1142857142857142,True,0.2580645161290322,True,0.1304347826086956
416,,EC4301HM,E1,,,,,True,0.2
417,6.0,EC4302,E1,True,0.0857142857142857,True,0.125,True,0.0344827586206896
418,7.0,EC4302HM,E1,True,0.4,,,,
419,8.0,EC4304,E1,True,0.3142857142857143,True,0.08,,
420,9.0,EC4305,E1,True,0.5714285714285714,True,0.7333333333333333,True,0.1666666666666666
421,10.0,EC4305,E2,True,0.2857142857142857,True,0.24,True,0.2
422,11.0,EC4305,E3,True,0.6,True,0.8,True,0.75
423,12.0,EC4305HM,E1,True,0.2,,,,
424,13.0,EC4305HM,E2,True,0.4,,,,
425,14.0,EC4305HM,E3,True,0.2,,,,
426,15.0,EC4306,E1,True,0.1428571428571428,True,0.0333333333333333,True,0.037037037037037
427,,EC4306HM,E1,,,True,0.4,,
428,16.0,EC4307,E1,True,0.6,True,0.4705882352941176,True,0.0909090909090909
429,17.0,EC4307,E2,True,0.4857142857142857,True,0.7222222222222222,True,0.5
430,1.0,EC4307HM,E1,True,0.8,,,,
431,2.0,EC4307HM,E2,True,0.8,True,1.0,,
432,3.0,EC4308,E1,True,0.6285714285714286,True,0.3846153846153846,,
433,4.0,EC4324,E1,True,0.1714285714285714,True,0.1,,
434,5.0,EC4324,E2,True,0.1714285714285714,True,0.2068965517241379,True,0.0869565217391304
435,6.0,EC4324HM,E1,True,0.2,,,,
436,7.0,EC4324HM,E2,True,0.2,,,,
437,8.0,EC4332,E1,True,0.8857142857142857,False,2.0,False,2.0
438,9.0,EC4332HM,E1,True,0.8,,,,
439,10.0,EC4333,E1,True,0.6285714285714286,True,0.2142857142857142,,
440,11.0,EC4333HM,E1,True,0.2,,,,
441,12.0,EC4351,E1,False,1.1714285714285717,False,3.0,False,inf
442,13.0,EC4351HM,E1,True,1.0,,,False,inf
443,14.0,EC4352,E1,True,0.9714285714285714,False,11.0,False,inf
444,15.0,EC4352HM,E1,True,1.0,,,False,inf
445,16.0,EC4354,E1,True,0.6,True,0.6,True,0.375
446,17.0,EC4354HM,E1,True,0.2,,,True,0.75
447,1.0,EC4361,E1,True,0.2285714285714285,True,0.0666666666666666,True,0.1428571428571428
448,2.0,EC4362,E1,True,0.2285714285714285,,,True,0.037037037037037
449,3.0,EC4362HM,E1,True,0.6,,,,
450,4.0,EC4371,E1,False,1.0285714285714285,,,False,inf
451,5.0,EC4371HM,E1,False,1.4,True,1.0,False,inf
452,6.0,EC4372,L1,True,0.1684210526315789,True,0.1463414634146341,True,0.0434782608695652
453,7.0,EC4372HM,L1,True,0.6,,,,
454,8.0,EC4383,E1,True,0.5142857142857142,True,0.2777777777777778,True,0.0769230769230769
455,9.0,EC4383HM,E1,True,0.6,,,,
456,10.0,EC4394,E1,True,0.1428571428571428,True,0.3333333333333333,True,0.2272727272727272
457,11.0,EC4394,E2,True,0.4285714285714285,True,0.3684210526315789,True,0.2142857142857142
458,12.0,EC4394HM,E1,True,0.5,,,,
459,13.0,EC4394HM,E2,True,0.4,,,,
460,14.0,EC4501,E1,True,0.0571428571428571,True,0.0588235294117647,True,0.0303030303030303
461,15.0,EC4501HM,E1,True,0.2,,,True,0.2
462,16.0,EC4880,E1,True,0.1142857142857142,True,0.0967741935483871,True,0.1923076923076923
463,17.0,EC4880,E2,True,0.0285714285714285,True,0.0588235294117647,,
464,1.0,EC4880HM,E2,True,0.2,,,,
465,1.0,EE2012,L01,True,0.6571428571428571,True,0.2666666666666666,True,1.0
466,2.0,EE2022,P01,True,0.2340425531914893,True,0.0263157894736842,True,0.7142857142857143
467,,EE2026,L01,,,,,True,0.8
468,3.0,EE2028,L01,True,0.72,True,0.5,True,1.0
469,4.0,EE2211,L01,False,2.0866666666666664,True,0.7058823529411765,True,0.9230769230769232
470,5.0,EE3131C,P01,True,0.1111111111111111,True,0.0571428571428571,True,0.0606060606060606
471,6.0,EE3331C,P01,True,0.2,True,0.0634920634920634,True,0.0666666666666666
472,7.0,EE3431C,P01,True,0.5,True,0.4117647058823529,,
473,8.0,EE4115,P01,True,0.0555555555555555,,,True,0.0333333333333333
474,9.0,EE4204,P01,True,0.3868613138686131,True,0.2,True,0.1111111111111111
475,10.0,EE4205,P01,True,0.0571428571428571,True,0.0303030303030303,True,0.0588235294117647
476,11.0,EE4212,L01,True,0.45,True,0.2916666666666667,True,0.1764705882352941
477,12.0,EE4218,P01,True,0.5857142857142857,True,0.32,True,0.2105263157894736
478,13.0,EE4308,P01,True,0.3230769230769231,True,0.0344827586206896,True,0.0357142857142857
479,14.0,EE4312,P01,True,0.8867924528301887,True,1.0,False,1.2857142857142858
480,15.0,EE4409,L01,True,0.9846153846153848,False,1.2222222222222223,True,1.0
481,16.0,EE4415,P01,True,0.48,True,0.2105263157894736,True,0.1428571428571428
482,17.0,EE4437,L01,True,0.3428571428571428,True,0.1428571428571428,True,0.2
483,1.0,EE4438,P01,True,0.3529411764705882,True,0.0454545454545454,True,0.0476190476190476
484,2.0,EE4503,L01,True,0.2741935483870967,True,0.08,,
485,3.0,EE4505,P01,True,0.3333333333333333,True,0.1052631578947368,True,0.0588235294117647
486,4.0,EE4509,P01,True,0.0666666666666666,,,,
487,5.0,EE4511,P01,True,0.76,True,0.5555555555555556,,
488,6.0,EE4513,P01,True,0.58,True,0.0454545454545454,True,0.0833333333333333
489,7.0,EE4802,P01,True,0.1842105263157894,True,0.2903225806451613,True,0.1363636363636363
490,,EE5137,L01,,,True,0.3333333333333333,True,0.5
491,,EE5311,L01,,,True,0.3333333333333333,True,1.0
492,,EE5434,L01,,,,,True,0.6666666666666666
493,,EE5441,L01,,,,,True,0.3333333333333333
494,,EE5507,L01,,,False,2.6666666666666665,False,inf
495,,EE5508,L01,,,True,0.3333333333333333,,
496,2.0,EG1311,L1,True,0.986,True,0.5240384615384616,True,0.6923076923076923
497,3.0,EG2401A,L1,True,0.1533333333333333,True,0.4566929133858268,True,0.2622950819672131
498,4.0,EG2401A,L2,True,0.8,True,0.5289256198347108,True,0.7428571428571429
499,4.0,EL1101E,L1,True,0.094017094017094,False,1.7616822429906542,False,53.333333333333336
500,5.0,EL2101,E1,True,0.6756756756756757,True,0.6428571428571429,False,1.1666666666666667
501,6.0,EL2101,E2,True,0.2162162162162162,True,0.1034482758620689,True,0.2692307692307692
502,7.0,EL2111,L1,True,0.3833333333333333,True,0.1282051282051282,True,0.3714285714285714
503,8.0,EL2207,L1,True,0.3917525773195876,True,0.2295081967213114,True,0.2391304347826087
504,9.0,EL3201,E1,True,0.1944444444444444,True,0.1379310344827586,True,0.04
505,10.0,EL3251,E1,True,0.6857142857142857,True,0.0833333333333333,,
506,11.0,EL3254,E1,True,0.6666666666666666,True,0.3125,True,0.3636363636363636
507,12.0,EL4213,E1,True,0.2121212121212121,True,0.3478260869565217,True,0.4166666666666667
508,13.0,EL4216,E1,True,0.5909090909090909,True,0.6666666666666666,True,1.0
509,14.0,EL4254,E1,True,0.5151515151515151,True,0.4,True,0.1111111111111111
510,15.0,EN1101E,L1,True,0.1058823529411764,True,0.1710526315789473,True,0.2096774193548387
511,16.0,EN2201,E1,True,0.7083333333333334,True,0.2666666666666666,True,0.4
512,17.0,EN2203,L1,True,0.8666666666666667,False,7.090909090909091,False,23.5
513,1.0,EN2206,E1,True,0.3863636363636363,True,0.2962962962962963,True,0.5714285714285714
514,2.0,EN2210,L1,True,0.4285714285714285,True,0.0952380952380952,True,0.1052631578947368
515,3.0,EN3220,E1,False,1.05,False,6.0,False,1.6666666666666667
516,4.0,EN3221,L1,True,0.391304347826087,True,0.1428571428571428,True,0.0909090909090909
517,5.0,EN3253,E1,True,0.2222222222222222,True,0.054054054054054,,
518,6.0,EN3254,E1,True,0.2888888888888888,True,0.0285714285714285,True,0.088235294117647
519,7.0,EN4265,E1,True,0.1818181818181818,True,0.6666666666666666,True,0.5555555555555556
520,8.0,EN4265HM,E1,True,1.0,,,,
521,9.0,EN4269,E1,True,0.3939393939393939,True,0.4736842105263157,True,0.1
522,10.0,EN4269HM,E1,True,0.5,,,,
523,11.0,EN4880A,E1,True,0.1515151515151515,True,0.3214285714285714,True,0.15
524,20.0,ENV3104,L1,True,0.16,True,0.1666666666666666,True,0.0333333333333333
525,10.0,ES1000,SG01,False,1.1538461538461535,,,,
526,11.0,ES1000,SG02,False,1.1538461538461535,False,5.0,False,2.0
527,12.0,ES1000,SG03,True,0.4615384615384615,True,0.1428571428571428,True,0.4
528,13.0,ES1000,SG04,True,0.4615384615384615,True,0.5,True,0.25
529,14.0,ES1103,SA01,False,1.5333333333333334,,,True,0.3333333333333333
530,15.0,ES1103,SA02,False,1.2,False,6.0,True,0.6666666666666666
531,16.0,ES1103,SA03,True,0.6666666666666666,False,1.25,True,1.0
532,17.0,ES1103,SA04,False,1.4,False,4.0,True,0.6666666666666666
533,1.0,ES1103,SA05,False,1.1333333333333333,,,False,1.3333333333333333
534,2.0,ES1103,SA06,True,0.8666666666666667,False,2.0,False,1.6666666666666667
535,3.0,ES1103,SA07,True,0.8,False,1.2,,
536,4.0,ES1103,SA08,True,0.9333333333333332,True,0.75,True,0.25
537,5.0,ES1103,SA09,True,0.7333333333333333,True,1.0,True,0.5
538,6.0,ES1103,SA10,False,1.2666666666666666,,,True,0.6666666666666666
539,7.0,ES1103,SA11,False,1.0666666666666669,False,1.5,True,0.5
540,8.0,ES1103,SB01,True,1.0,,,,
541,9.0,ES1103,SB02,True,0.4666666666666667,True,0.5714285714285714,False,2.0
542,10.0,ES1103,SB03,True,1.0,False,3.0,,
543,11.0,ES1103,SB04,False,1.2666666666666666,False,1.5,True,1.0
544,12.0,ES1103,SB05,False,1.5333333333333334,False,2.0,False,2.25
545,13.0,ES1103,SB06,True,1.0,False,3.0,,
546,14.0,ES1103,SB07,True,0.2,True,0.1666666666666666,True,0.7692307692307693
547,15.0,ES1103,SC01,True,0.9333333333333332,,,True,0.5
548,16.0,ES1103,SC02,True,0.6,True,0.125,False,1.3
549,17.0,ES1103,SC03,True,0.9333333333333332,,,True,0.6666666666666666
550,1.0,ES1103,SC04,True,0.8,False,2.0,True,0.3333333333333333
551,2.0,ES1103,SC05,False,1.2666666666666666,,,True,0.6666666666666666
552,3.0,ES1103,SC06,False,1.9333333333333331,,,False,2.0
553,,ES1103,SC07,,,True,0.1333333333333333,True,0.8125
554,4.0,ES1103,SC08,True,0.0666666666666666,True,0.3571428571428571,True,0.5
555,5.0,ES1103,SC09,True,0.0666666666666666,True,0.1428571428571428,True,0.8666666666666667
556,6.0,ES1103,SC10,True,0.6666666666666666,True,0.8333333333333334,False,2.0
557,7.0,ES1103,SE01,True,1.0,,,True,0.8
558,8.0,ES1103,SE02,True,0.6,True,0.5,True,1.0
559,9.0,ES1103,SE03,False,1.3333333333333333,,,True,1.0
560,10.0,ES1103,SE04,False,1.1333333333333333,,,False,2.5
561,11.0,ES1103,SE05,True,0.8666666666666667,True,1.0,False,1.3333333333333333
562,12.0,ES1103,SE07,True,0.8666666666666667,True,1.0,False,1.6666666666666667
563,13.0,ES1103,SE08,True,0.2,True,0.1538461538461538,True,0.7857142857142857
564,14.0,ES1103,SE09,True,0.4666666666666667,True,0.4285714285714285,True,0.5714285714285714
565,15.0,ES1103,SE10,True,0.3333333333333333,True,0.2,True,0.8181818181818182
566,16.0,ES1103,SE11,True,1.0,True,1.0,True,0.6666666666666666
567,17.0,ES1103,SS01,False,1.2666666666666666,True,1.0,,
568,1.0,ES1103,SS02,True,1.0,True,1.0,True,1.0
569,2.0,ES1103,SS03,True,0.8666666666666667,False,2.0,True,0.6666666666666666
570,3.0,ES1103,SS04,True,0.9285714285714286,True,1.0,True,1.0
571,,ES1103,SS05,,,True,1.0,,
572,4.0,ES1103,SS06,False,1.2,False,2.0,True,1.0
573,5.0,ES1103,SS07,True,0.7333333333333333,,,True,0.5555555555555556
574,6.0,ES1103,SS08,True,0.4,True,0.2,True,0.7272727272727273
575,7.0,ES1103,SS09,True,0.4666666666666667,True,0.5555555555555556,False,1.2857142857142858
576,8.0,ES2002,SG01,True,0.5714285714285714,True,0.4,True,0.6666666666666666
577,9.0,ES2002,SG02,True,0.6666666666666666,,,True,1.0
578,,ES2002,SG03,,,True,0.5,True,0.5
579,10.0,ES2002,SG04,True,0.5714285714285714,True,0.6666666666666666,,
580,11.0,ES2002,SG05,True,0.4,,,True,0.3333333333333333
581,12.0,ES2002,SG06,True,1.0,,,,
582,13.0,ES2002,SG07,False,2.6666666666666665,,,False,inf
583,14.0,ES2002,SG08,False,4.0,,,,
584,15.0,ES2002,SG09,False,1.6666666666666667,False,3.0,,
585,16.0,ES2002,SG10,False,1.2,,,False,inf
586,17.0,ES2002,SG11,True,0.8,False,inf,,
587,1.0,ES2002,SG12,True,0.5,True,1.0,False,inf
588,2.0,ES2002,SG13,False,2.0,False,2.0,False,3.0
589,3.0,ES2002,SG14,True,0.7142857142857143,False,2.0,,
590,4.0,ES2002,SG15,True,0.8,False,2.0,,
591,5.0,ES2002,SG16,False,1.5,,,False,inf
592,6.0,ES2002,SG17,False,1.75,True,1.0,,
593,7.0,ES2002,SG18,False,2.5,True,1.0,False,inf
594,8.0,ES2002,SG19,False,1.2,False,inf,False,inf
595,9.0,ES2002,SG20,True,0.6666666666666666,,,,
596,,ES2002,SG21,,,True,1.0,,
597,10.0,ES2002,SG22,False,1.6666666666666667,True,0.6666666666666666,False,inf
598,11.0,ES2002,SG23,False,1.5,,,,
599,12.0,ES2002,SG24,True,0.75,True,1.0,,
600,,ES2631,SG01,,,True,0.1428571428571428,True,0.6153846153846154
601,13.0,ES2631,SG02,True,0.2857142857142857,True,0.3636363636363636,True,1.0
602,14.0,ES2631,SG03,True,0.1428571428571428,True,0.0833333333333333,True,0.5384615384615384
603,15.0,ES2631,SG04,False,1.6428571428571428,,,True,1.0
604,16.0,ES2631,SG05,False,1.3571428571428572,,,,
605,17.0,ES2631,SG06,True,1.0,,,,
606,1.0,ES2631,SG07,True,0.6428571428571429,False,1.25,True,0.5
607,2.0,ES2631,SG08,True,0.4285714285714285,True,0.5555555555555556,True,0.8333333333333334
608,3.0,ES2631,SG09,True,0.4285714285714285,True,0.125,True,0.8888888888888888
609,4.0,ES2631,SG10,True,0.8571428571428571,True,1.0,True,0.3333333333333333
610,5.0,ES2631,SG11,False,1.3571428571428572,,,True,0.5
611,6.0,ES2631,SG12,False,1.1428571428571428,,,,
612,7.0,ES2631,SG13,True,1.0,,,,
613,8.0,ES2631,SG14,True,1.0,False,3.0,True,1.0
614,9.0,ES2631,SG15,True,0.7857142857142857,True,1.0,,
615,10.0,ES2631,SG16,True,0.6428571428571429,True,1.0,,
616,11.0,ES2631,SG17,True,0.4285714285714285,,,True,1.0
617,12.0,ES2631,SG18,True,0.8571428571428571,False,1.5,,
618,13.0,ES2631,SG19,True,0.7857142857142857,,,True,0.6
619,14.0,ES2631,SG20,True,0.1428571428571428,True,0.25,True,0.5
620,15.0,ES2631,SG21,True,0.6428571428571429,True,0.2,True,0.5
621,16.0,ES2631,SG22,True,0.3571428571428571,True,0.1111111111111111,True,0.7
622,17.0,ES2631,SG23,True,0.6428571428571429,True,0.4,True,0.6
623,1.0,ES2631,SG24,False,1.2857142857142858,False,3.0,True,1.0
624,2.0,ES2631,SG25,True,0.8571428571428571,,,,
625,3.0,ES2631,SG26,True,1.0,,,,
626,4.0,ES2631,SG27,True,0.7857142857142857,True,1.0,,
627,5.0,ES2631,SG28,True,1.0,,,True,0.3333333333333333
628,6.0,ES2631,SG29,True,0.8571428571428571,False,1.5,,
629,7.0,ES2631,SG30,True,0.0714285714285714,True,0.3076923076923077,True,0.8461538461538461
630,,ES2631,SG31,,,True,0.2857142857142857,True,0.6666666666666666
631,8.0,ES2631,SG32,False,1.1428571428571428,True,1.0,True,0.3333333333333333
632,9.0,ES2631,SG33,True,1.0,,,True,0.75
633,10.0,ES2631,SG34,False,1.0714285714285714,False,3.0,,
634,11.0,ES2631,SG35,True,0.1428571428571428,True,0.3333333333333333,True,0.75
635,12.0,ES2631,SG36,True,0.7142857142857143,True,0.5,True,0.75
636,13.0,ES2660,SG01,True,0.9411764705882352,False,2.0,False,5.0
637,14.0,ES2660,SG02,True,0.9411764705882352,False,2.0,False,4.0
638,15.0,ES2660,SG03,True,0.4705882352941176,True,0.6,True,0.3333333333333333
639,16.0,ES2660,SG04,True,0.4705882352941176,True,0.3636363636363636,True,0.5
640,17.0,ES2660,SG05,True,0.7647058823529411,True,0.3333333333333333,True,1.0
641,1.0,ES2660,SG06,True,0.8823529411764706,True,0.6666666666666666,True,0.5
642,2.0,ES2660,SG07,False,1.7058823529411764,False,5.0,False,8.0
643,3.0,ES2660,SG08,False,1.7058823529411764,False,3.25,False,5.0
644,4.0,ES2660,SG09,False,1.5294117647058822,False,3.0,False,6.0
645,5.0,ES2660,SG10,False,1.4705882352941178,False,5.0,False,5.0
646,6.0,ES2660,SG11,False,1.5294117647058822,False,4.0,False,5.0
647,7.0,ES2660,SG12,False,1.5294117647058822,False,3.5,False,7.0
648,8.0,ES2660,SG13,False,1.4705882352941178,False,2.3333333333333335,False,4.0
649,9.0,ES2660,SG14,True,0.8823529411764706,True,0.6666666666666666,True,0.5
650,10.0,ES2660,SG15,True,0.8823529411764706,True,0.3333333333333333,True,0.5
651,11.0,ES2660,SG16,False,1.411764705882353,False,4.0,False,3.5
652,12.0,ES2660,SG17,False,1.3529411764705883,False,4.0,False,4.0
653,13.0,ES2660,SG18,False,1.2352941176470589,False,3.5,False,4.0
654,14.0,ES2660,SG19,False,1.1764705882352942,False,3.0,False,5.0
655,15.0,ES2660,SG20,False,2.1176470588235294,False,2.5,False,5.0
656,16.0,ES2660,SG21,False,1.6470588235294117,False,5.0,False,5.0
657,17.0,ES2660,SG22,False,1.4705882352941178,False,4.0,False,5.0
658,1.0,ES2660,SG23,False,1.0588235294117647,False,2.5,False,4.0
659,2.0,ES2660,SG24,False,1.1176470588235294,False,2.0,False,4.0
660,3.0,ES2660,SG25,False,1.4705882352941178,False,5.0,False,4.0
661,8.0,ESE2102,L01,True,0.009090909090909,,,,
662,,ESE3101,L01,,,True,0.2,True,0.3333333333333333
663,9.0,ESE3301,L01,True,0.0350877192982456,,,,
664,10.0,ESE4401,L01,True,0.0222222222222222,True,0.0526315789473684,True,0.1612903225806451
665,11.0,ESE4408,L01,True,0.1846153846153846,True,0.2093023255813953,True,0.5
666,12.0,ESE4501R,DL01,True,0.3,True,0.1034482758620689,True,0.04
667,13.0,ESE4502R,L01,True,0.1125,True,0.028169014084507,True,0.0144927536231884
668,,ESE5204AB,L01,,,,,False,inf
669,8.0,ESP2110,L1,True,0.7777777777777778,True,0.3,True,1.0
670,9.0,ESP2111,L1,True,0.44,,,True,0.5172413793103449
671,10.0,ESP4401,L1,True,0.5517241379310345,True,0.2666666666666666,True,0.25
672,11.0,ESP4901,L1,True,0.7,True,0.5,,
673,1.0,FAS3550,L1,True,0.4375,True,0.2444444444444444,False,1.0571428571428572
674,,FE5213,L1,,,True,0.35,True,0.8461538461538461
675,16.0,FIN2704,LA1,False,1.8055555555555556,False,1.08,False,1.3333333333333333
676,17.0,FIN2704,LA2,False,1.1282051282051282,True,0.7142857142857143,True,0.4444444444444444
677,1.0,FIN2704X,LA1,False,1.84,False,2.4,False,3.0
678,2.0,FIN2704X,LA2,False,1.56,False,2.4,False,2.8333333333333335
679,3.0,FIN3701A,SA1,False,1.1904761904761905,False,4.666666666666667,False,7.5
680,4.0,FIN3701A,SA2,False,1.1555555555555554,False,4.0,False,9.0
681,5.0,FIN3701B,SB1,False,1.2790697674418603,False,5.0,False,10.0
682,6.0,FIN3701B,SB2,False,1.0888888888888888,False,3.0,False,inf
683,7.0,FIN3702A,SA1,False,1.375,False,10.0,False,inf
684,8.0,FIN3702A,SA2,False,1.1428571428571428,False,4.666666666666667,False,inf
685,9.0,FIN3702B,SB1,True,0.7380952380952381,False,2.4444444444444446,False,inf
686,10.0,FIN3702B,SB2,False,1.1428571428571428,False,7.0,False,7.0
687,11.0,FIN3702C,SC1,True,0.7857142857142857,False,2.3333333333333335,False,5.5
688,12.0,FIN3703A,SA1,False,1.65,False,21.0,False,16.5
689,13.0,FIN3703A,SA2,False,2.048780487804878,False,11.5,False,16.0
690,14.0,FIN3703A,SA3,False,1.205128205128205,False,15.0,False,inf
691,15.0,FIN3703B,SB1,False,1.3636363636363635,False,14.0,False,18.0
692,16.0,FIN3703B,SB2,False,2.0454545454545454,False,15.5,False,16.0
693,17.0,FIN3711,SA1,True,0.62,True,0.8888888888888888,False,1.875
694,1.0,FIN3712,SA1,True,0.74,True,0.6666666666666666,True,1.0
695,2.0,FIN3713,SA1,True,0.72,True,0.6,True,0.8333333333333334
696,3.0,FIN3715,SA1,True,0.7,True,1.0,False,2.0
697,4.0,FIN3716,SA1,True,0.86,True,0.5,True,0.7142857142857143
698,5.0,FIN3717,SA1,True,0.42,True,0.1363636363636363,,
699,6.0,FIN3719,SA1,False,1.82,False,7.0,False,12.0
700,7.0,FIN3719,SA2,True,0.92,False,4.5,False,5.0
701,8.0,FIN3720,SA1,False,1.1777777777777778,True,1.0,False,6.5
702,9.0,FIN3722,SA1,True,0.32,True,0.1428571428571428,,
703,10.0,FIN3761A,SA1,True,0.6,True,0.1111111111111111,True,0.25
704,11.0,FIN4714,SA1,True,0.76,False,1.9090909090909092,False,1.5
705,12.0,FIN4715,SA1,False,2.2666666666666666,,,False,10.75
706,13.0,FIN4716,SA1,False,1.375,,,False,inf
707,14.0,FIN4717,SA1,False,1.2666666666666666,True,0.8181818181818182,False,1.5714285714285714
708,15.0,FIN4718,SA1,False,1.3333333333333333,False,5.0,False,4.333333333333333
709,16.0,FIN4718,SA2,True,0.95,False,3.3333333333333335,False,5.0
710,17.0,FIN4719,SA1,True,0.62,True,0.2,True,0.2307692307692307
711,1.0,FIN4720,SA1,False,1.2,False,6.0,False,6.0
712,2.0,FIN4721,SA1,False,1.5833333333333333,,,False,15.5
713,3.0,FIN4721,SA2,False,1.5166666666666666,,,False,21.0
714,4.0,FIN4761A,SA1,False,1.0888888888888888,False,3.25,True,0.8666666666666667
715,21.0,FSC3101,L1,False,2.931034482758621,False,17.0,False,20.0
716,22.0,FSC4202,L1,True,0.8205128205128205,False,1.75,False,1.5
717,1.0,FSC4206,E1,True,0.2631578947368421,True,0.1111111111111111,True,0.1363636363636363
718,,FSC4208,L1,,,True,0.0263157894736842,True,0.1621621621621621
719,2.0,FST1101B,L1,True,0.2631578947368421,True,0.0357142857142857,True,0.2222222222222222
720,3.0,FST2106,L1,True,0.7222222222222222,True,0.4285714285714285,True,0.1818181818181818
721,4.0,FST2109,L1,True,0.5584415584415584,True,0.2432432432432432,True,0.0714285714285714
722,5.0,FST2201,L1,True,0.875,True,0.9166666666666666,False,2.0
723,6.0,FST3109,L1,True,0.68,True,0.2083333333333333,True,0.0526315789473684
724,7.0,FST3110,L1,True,0.6285714285714286,True,0.0384615384615384,True,0.08
725,8.0,FST3112,L1,True,0.4571428571428571,True,0.0526315789473684,True,0.0277777777777777
726,9.0,FST3204,L1,True,0.48,,,True,0.037037037037037
727,10.0,FST3205,L1,True,0.62,True,0.1904761904761904,,
728,11.0,FST4102,L1,True,0.0212765957446808,True,0.0217391304347826,,
729,12.0,FST4103,L1,True,0.6935483870967742,True,0.2105263157894736,,
730,13.0,FST4104,L1,True,0.5384615384615384,True,0.0666666666666666,True,0.0714285714285714
